04-Jul-2016 14:31:59 CEST  Initiating request to open file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-6000_MNu-3000_TuneCUETP8M1_pythia8_13TeV.root
04-Jul-2016 14:32:02 CEST  Successfully opened file file:/afs/cern.ch/work/s/skalafut/public/WR_starting2015/miniAOD/WR_signal_MC/WRToNuEToEEJJ_MW-6000_MNu-3000_TuneCUETP8M1_pythia8_13TeV.root
Begin processing the 1st record. Run 1, Event 1, LumiSection 1 at 04-Jul-2016 14:32:04.399 CEST

[ParticleListDrawer] analysing particle collection prunedGenParticles
 idx  |    ID -       Name |Stat|  Mo1  Mo2  Da1  Da2 |nMo nDa|    pt       eta     phi   |     px         py         pz        m     |
   45 |    21 -          g | 71 |   11   11   90   60 |  1  7 |   6.795      0.166 -1.741 |     -1.150     -6.697      1.136   -0.000 |
   46 |    21 -          g | 71 |   11   11   90   60 |  1  7 |  10.018     -0.296 -1.979 |     -3.977     -9.195     -3.013    0.000 |
   47 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 111.486     -0.271 -2.014 |    -47.819   -100.709    -30.636   -0.000 |
   48 |    21 -          g | 71 |   11   11   90   60 |  1  7 |  12.447     -0.243 -2.000 |     -5.177    -11.319     -3.056    0.000 |
   49 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 182.879     -0.269 -1.993 |    -74.978   -166.802    -49.734   -0.000 |
   50 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 243.188     -0.268 -2.010 |   -103.486   -220.070    -65.853   -0.000 |
   51 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 202.649     -0.267 -2.017 |    -87.528   -182.772    -54.732   -0.000 |
   52 |    21 -          g | 71 |   11   11   90   60 |  1  7 |  15.352     -0.287 -2.104 |     -7.808    -13.218     -4.468    0.000 |
   53 |    21 -          g | 71 |   11   11   90   60 |  1  7 |  19.643     -0.203 -2.070 |     -9.406    -17.245     -4.010    0.000 |
   54 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 101.009     -0.236 -2.060 |    -47.422    -89.185    -24.014   -0.000 |
   55 |    21 -          g | 71 |   11   11   90   60 |  1  7 | 390.098     -0.233 -2.053 |   -180.776   -345.683    -91.619   -0.000 |
   56 |    21 -          g | 71 |   11   11   90   60 |  1  7 |   6.669     -0.227 -2.030 |     -2.955     -5.978     -1.527   -0.000 |
   57 |    -4 -       cbar | 71 |   11   11   90   60 |  1  7 | 884.321     -0.233 -2.055 |   -411.475   -782.759   -207.941    1.500 |
   58 |   111 -        pi0 |  2 |   44   57  103  104 | 15  2 |  61.751     -0.270 -1.999 |    -25.628    -56.182    -16.897    0.135 |
   59 |   111 -        pi0 |  2 |   44   57  106  106 | 15  1 |  29.589     -0.243 -2.059 |    -13.887    -26.127     -7.276    0.135 |
   60 |  -413 -        D*- |  2 |   44   57  107  108 | 15  2 | 790.226     -0.233 -2.055 |   -367.511   -699.566   -186.039    2.010 |
   61 |     3 -          s | 71 |    1    1   76   93 |  1  3 |  13.013     -0.317 -2.856 |    -12.485     -3.670     -4.197    0.500 |
   62 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  26.637     -0.170 -0.400 |     24.531    -10.381     -4.544    0.000 |
   63 |    21 -          g | 71 |    1    1   76   93 |  1  3 |   7.089     -0.093 -0.387 |      6.564     -2.675     -0.659    0.000 |
   64 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  30.118     -0.153 -0.386 |     27.900    -11.343     -4.616    0.000 |
   65 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  34.298     -0.165 -0.417 |     31.354    -13.903     -5.687   -0.000 |
   66 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  46.274     -0.140 -0.360 |     43.301    -16.318     -6.509    0.000 |
   67 |    21 -          g | 71 |    1    1   76   93 |  1  3 |   5.904     -0.041 -0.411 |      5.412     -2.360     -0.242   -0.000 |
   68 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  78.429     -0.062 -0.354 |     73.567    -27.184     -4.871    0.000 |
   69 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  21.057     -0.079 -0.377 |     19.580     -7.748     -1.668    0.000 |
   70 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  15.909     -0.033 -0.369 |     14.835     -5.745     -0.531    0.000 |
   71 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  46.880     -0.060 -0.344 |     44.140    -15.791     -2.810    0.000 |
   72 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  11.741      0.014 -0.384 |     10.888     -4.394      0.167    0.000 |
   73 |    21 -          g | 71 |    1    1   76   93 |  1  3 |  63.103     -0.109 -0.277 |     60.699    -17.254     -6.891    0.000 |
   74 |    21 -          g | 71 |    1    1   76   93 |  1  3 |   7.494     -0.038 -0.292 |      7.176     -2.159     -0.288    0.000 |
   75 |    -3 -       sbar | 71 |    1    1   76   93 |  1  3 |   9.222     -0.157 -0.217 |      9.006     -1.986     -1.450    0.500 |
   76 |  2212 -         p+ |  1 |   61   75   -1   -1 | 16  0 |   5.066     -0.031 -0.458 |      4.544     -2.239     -0.157    0.938 |
   77 |   221 -        eta |  2 |   61   75  109  110 | 16  2 |  53.643     -0.144 -0.412 |     49.151    -21.489     -7.742    0.548 |
   78 |    21 -          g | 71 |    0    0   94   94 |  1  1 |   9.690      1.478  2.828 |     -9.218      2.988     20.131    0.000 |
   79 |    21 -          g | 71 |    0    0   94   94 |  1  1 |   9.145      1.288  2.846 |     -8.747      2.666     15.312    0.000 |
   80 |    21 -          g | 71 |    0    0   94   94 |  1  1 |   8.249      1.184  2.866 |     -7.937      2.246     12.216    0.000 |
   81 |    21 -          g | 71 |    0    0   94   94 |  1  1 |   8.981      1.180  2.998 |     -8.889      1.288     13.239    0.000 |
   82 |    -3 -       sbar | 71 |    1    0   94   94 |  2  1 |  16.834     -0.140 -2.496 |    -13.450    -10.124     -2.367    0.642 |
   83 |     4 -          c | 71 |    0    1   85  116 |  2  3 |   4.782      4.025  2.772 |     -4.459      1.727    133.769    1.500 |
   84 |    -2 -       ubar | 71 |    1    1   85  116 |  1  3 |   0.764     -6.134 -1.570 |      0.001     -0.764   -176.215    0.330 |
   85 |   411 -         D+ |  2 |   83   84   -1   -1 |  4  0 |   3.220      4.131  2.981 |     -3.179      0.516    100.217    1.870 |
   86 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.476     -8.428 -2.633 |     -0.416     -0.232  -1088.165    0.938 |
   87 |   111 -        pi0 |  2 |   21   31  111  112 | 12  2 | 123.143      0.784 -2.053 |    -57.138   -109.084    106.661    0.135 |
   88 |   310 -       K_S0 |  1 |   21   31   -1   -1 | 12  0 |   9.011      0.888 -1.982 |     -3.599     -8.261      9.099    0.498 |
   89 |   310 -       K_S0 |  1 |   35   43   -1   -1 | 10  0 |   6.771     -0.126 -0.167 |      6.678     -1.123     -0.856    0.498 |
   90 |   310 -       K_S0 |  1 |   44   57   -1   -1 | 15  0 |   1.780     -0.367 -1.886 |     -0.551     -1.693     -0.668    0.498 |
   91 |   310 -       K_S0 |  1 |   44   57   -1   -1 | 15  0 |  74.186     -0.263 -1.992 |    -30.355    -67.692    -19.771    0.498 |
   92 |   111 -        pi0 |  2 |   44   57  113  114 | 15  2 |  64.313     -0.264 -2.017 |    -27.745    -58.021    -17.203    0.135 |
   93 |  2212 -         p+ |  1 |   61   75   -1   -1 | 16  0 |  25.853     -0.086 -0.341 |     24.365     -8.643     -2.216    0.938 |
   94 |   310 -       K_S0 |  1 |    0   82   -1   -1 |  7  0 |   2.818      1.268  2.646 |     -2.480      1.339      4.613    0.498 |
   95 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.564      5.866  1.083 |      0.264      0.498     99.478    0.938 |
   96 |  2212 -         p+ |  1 |    0    1   -1   -1 |  2  0 |   0.116     -5.376 -0.792 |      0.082     -0.083    -12.587    0.938 |
   97 |  -421 -      Dbar0 |  2 |   18   18   -1   -1 |  1  0 |   0.554     -2.310 -1.569 |      0.001     -0.554     -2.765    1.865 |
   98 |    22 -      gamma |  1 |   32   32   -1   -1 |  1  0 |  14.660      0.770 -2.029 |     -6.479    -13.150     12.433   -0.000 |
   99 |    22 -      gamma |  1 |   33   33   -1   -1 |  1  0 |  11.744      0.798 -2.024 |     -5.138    -10.561     10.397    0.000 |
  100 |    22 -      gamma |  1 |   34   34   -1   -1 |  1  0 |  13.063      0.027 -1.900 |     -4.224    -12.361      0.348   -0.000 |
  101 |    11 -         e- |  1 |   35   43   -1   -1 | 10  0 |   0.317     -0.173 -0.196 |      0.311     -0.062     -0.055    0.001 |
  102 |   -11 -         e+ |  1 |   35   43   -1   -1 | 10  0 |   0.163     -0.103 -0.287 |      0.157     -0.046     -0.017    0.001 |
  103 |    22 -      gamma |  1 |   58   58   -1   -1 |  1  0 |  44.179     -0.270 -2.000 |    -18.386    -40.171    -12.064    0.000 |
  104 |    22 -      gamma |  1 |   58   58   -1   -1 |  1  0 |  17.572     -0.272 -1.996 |     -7.242    -16.011     -4.833    0.000 |
  105 |   111 -        pi0 |  2 |   44   57  117  117 | 15  1 |  37.377     -0.276 -2.005 |    -15.741    -33.901    -10.466    0.135 |
  106 |    22 -      gamma |  1 |   59   59   -1   -1 |  1  0 |  25.425     -0.244 -2.061 |    -11.974    -22.430     -6.263   -0.000 |
  107 |  -411 -         D- |  2 |   60   60  120  119 |  1  2 | 743.275     -0.233 -2.054 |   -345.648   -658.016   -174.979    1.870 |
  108 |   111 -        pi0 |  2 |   60   60  118  118 |  1  1 |  46.951     -0.233 -2.055 |    -21.863    -41.550    -11.059    0.135 |
  109 |    22 -      gamma |  1 |   77   77   -1   -1 |  1  0 |  19.176     -0.145 -0.399 |     17.673     -7.442     -2.799   -0.000 |
  110 |    22 -      gamma |  1 |   77   77   -1   -1 |  1  0 |  34.470     -0.143 -0.420 |     31.478    -14.047     -4.942   -0.000 |
  111 |    22 -      gamma |  1 |   87   87   -1   -1 |  1  0 |  47.226      0.783 -2.052 |    -21.858    -41.863     40.875    0.000 |
  112 |    22 -      gamma |  1 |   87   87   -1   -1 |  1  0 |  75.917      0.784 -2.054 |    -35.280    -67.221     65.786    0.000 |
  113 |    22 -      gamma |  1 |   92   92   -1   -1 |  1  0 |  15.543     -0.263 -2.013 |     -6.655    -14.046     -4.142    0.000 |
  114 |    22 -      gamma |  1 |   92   92   -1   -1 |  1  0 |  48.770     -0.265 -2.018 |    -21.090    -43.974    -13.061    0.000 |
  115 |    11 -         e- |  1 |   83   84   -1   -1 |  4  0 |   0.054      3.791  2.272 |     -0.035      0.042      1.205    0.001 |
  116 |   -11 -         e+ |  1 |   83   84   -1   -1 |  4  0 |   0.109      3.605  3.004 |     -0.108      0.015      1.996    0.001 |
  117 |    22 -      gamma |  1 |  105  105   -1   -1 |  1  0 |  28.863     -0.278 -2.005 |    -12.155    -26.179     -8.141    0.000 |
  118 |    22 -      gamma |  1 |  108  108   -1   -1 |  1  0 |  40.126     -0.235 -2.055 |    -18.675    -35.516     -9.499   -0.000 |
  119 |   111 -        pi0 |  2 |  107  107  121  122 |  1  2 |  80.820     -0.232 -2.057 |    -37.794    -71.439    -18.899    0.135 |
  120 |   111 -        pi0 |  2 |  107  107  123  124 |  1  2 | 179.686     -0.232 -2.052 |    -83.163   -159.283    -41.999    0.135 |
  121 |    22 -      gamma |  1 |  119  119   -1   -1 |  1  0 |  14.196     -0.229 -2.060 |     -6.670    -12.531     -3.282   -0.000 |
